Ticker,Sector,1/7/2010,1/14/2010,1/21/2010,1/28/2010,2/4/2010,2/11/2010,2/18/2010,2/25/2010,3/4/2010,3/11/2010,3/18/2010,3/25/2010,4/1/2010,4/8/2010,4/15/2010,4/22/2010,4/29/2010,5/6/2010,5/13/2010,5/20/2010,5/27/2010,6/3/2010,6/10/2010,6/17/2010,6/24/2010,7/1/2010,7/8/2010,7/15/2010,7/22/2010,7/29/2010,8/5/2010,8/12/2010,8/19/2010,8/26/2010,9/2/2010,9/9/2010,9/16/2010,9/23/2010,9/30/2010,10/7/2010,10/14/2010,10/21/2010,10/28/2010,11/4/2010,11/11/2010,11/18/2010,11/25/2010,12/2/2010,12/9/2010,12/16/2010,12/23/2010,12/30/2010,1/6/2011,1/13/2011,1/20/2011,1/27/2011,2/3/2011,2/10/2011,2/17/2011,2/24/2011,3/3/2011,3/10/2011,3/17/2011,3/24/2011,3/31/2011,4/7/2011,4/14/2011,4/21/2011,4/28/2011,5/5/2011,5/12/2011,5/19/2011,5/26/2011,6/2/2011,6/9/2011,6/16/2011,6/23/2011,6/30/2011,7/7/2011,7/14/2011,7/21/2011,7/28/2011,8/4/2011,8/11/2011,8/18/2011,8/25/2011,9/1/2011,9/8/2011,9/15/2011,9/22/2011,9/29/2011,10/6/2011,10/13/2011,10/20/2011,10/27/2011,11/3/2011,11/10/2011,11/17/2011,11/24/2011,12/1/2011,12/8/2011,12/15/2011,12/22/2011,12/29/2011,1/5/2012,1/12/2012,1/19/2012,1/26/2012,2/2/2012,2/9/2012,2/16/2012,2/23/2012,3/1/2012,3/8/2012,3/15/2012,3/22/2012,3/29/2012,4/5/2012,4/12/2012,4/19/2012,4/26/2012,5/3/2012,5/10/2012,5/17/2012,5/24/2012,5/31/2012,6/7/2012,6/14/2012,6/21/2012,6/28/2012,7/5/2012,7/12/2012,7/19/2012,7/26/2012,8/2/2012,8/9/2012,8/16/2012,8/23/2012,8/30/2012,9/6/2012,9/13/2012,9/20/2012,9/27/2012,10/4/2012,10/11/2012,10/18/2012,10/25/2012,11/1/2012,11/8/2012,11/15/2012,11/22/2012,11/29/2012,12/6/2012,12/13/2012,12/20/2012,12/27/2012,1/3/2013,1/10/2013,1/17/2013,1/24/2013,1/31/2013,2/7/2013,2/14/2013,2/21/2013,2/28/2013,3/7/2013,3/14/2013,3/21/2013,3/28/2013,4/4/2013,4/11/2013,4/18/2013,4/25/2013,5/2/2013,5/9/2013,5/16/2013,5/23/2013,5/30/2013,6/6/2013,6/13/2013,6/20/2013,6/27/2013,7/4/2013,7/11/2013,7/18/2013,7/25/2013,8/1/2013,8/8/2013,8/15/2013,8/22/2013,8/29/2013,9/5/2013,9/12/2013,9/19/2013,9/26/2013,10/3/2013,10/10/2013,10/17/2013,10/24/2013,10/31/2013,11/7/2013,11/14/2013,11/21/2013,11/28/2013,12/5/2013,12/12/2013,12/19/2013,12/26/2013,1/2/2014,1/9/2014,1/16/2014,1/23/2014,1/30/2014,2/6/2014,2/13/2014,2/20/2014,2/27/2014,3/6/2014,3/13/2014,3/20/2014,3/27/2014,4/3/2014,4/10/2014,4/17/2014,4/24/2014,5/1/2014,5/8/2014,5/15/2014,5/22/2014,5/29/2014,6/5/2014,6/12/2014,6/19/2014,6/26/2014,7/3/2014,7/10/2014,7/17/2014,7/24/2014,7/31/2014,8/7/2014,8/14/2014,8/21/2014,8/28/2014,9/4/2014,9/11/2014,9/18/2014,9/25/2014,10/2/2014,10/9/2014,10/16/2014,10/23/2014,10/30/2014,11/6/2014,11/13/2014,11/20/2014,11/27/2014,12/4/2014,12/11/2014,12/18/2014,12/25/2014,1/1/2015,1/8/2015,1/15/2015,1/22/2015,1/29/2015,2/5/2015,2/12/2015,2/19/2015,2/26/2015,3/5/2015,3/12/2015,3/19/2015,3/26/2015,4/2/2015,4/9/2015,4/16/2015,4/23/2015,4/30/2015,5/7/2015,5/14/2015,5/21/2015,5/28/2015,6/4/2015,6/11/2015,6/18/2015,6/25/2015,7/2/2015,7/9/2015,7/16/2015,7/23/2015,7/30/2015,8/6/2015,8/13/2015,8/20/2015,8/27/2015,9/3/2015,9/10/2015,9/17/2015,9/24/2015,10/1/2015,10/8/2015,10/15/2015,10/22/2015,10/29/2015,11/5/2015,11/12/2015,11/19/2015,11/26/2015,12/3/2015,12/10/2015,12/17/2015,12/24/2015,12/31/2015,1/7/2016,1/14/2016,1/21/2016,1/28/2016,2/4/2016,2/11/2016,2/18/2016,2/25/2016,3/3/2016,3/10/2016,3/17/2016,3/24/2016,3/31/2016,4/7/2016,4/14/2016,4/21/2016,4/28/2016,5/5/2016,5/12/2016,5/19/2016,5/26/2016,6/2/2016,6/9/2016,6/16/2016,6/23/2016,6/30/2016,7/7/2016,7/14/2016,7/21/2016,7/28/2016,8/4/2016,8/11/2016,8/18/2016,8/25/2016,9/1/2016,9/8/2016,9/15/2016,9/22/2016,9/29/2016,10/6/2016,10/13/2016,10/20/2016,10/27/2016,11/3/2016,11/10/2016,11/17/2016,11/24/2016,12/1/2016,12/8/2016,12/15/2016,12/22/2016,12/29/2016,1/5/2017,1/12/2017,1/19/2017,1/26/2017,2/2/2017,2/9/2017,2/16/2017,2/23/2017,3/2/2017,3/9/2017,3/16/2017,3/23/2017,3/30/2017,4/6/2017,4/13/2017,4/20/2017,4/27/2017,5/4/2017,5/11/2017,5/18/2017,5/25/2017,6/1/2017,6/8/2017,6/15/2017,6/22/2017,6/29/2017,7/6/2017,7/13/2017,7/20/2017,7/27/2017,8/3/2017,8/10/2017,8/17/2017,8/24/2017,8/31/2017,9/7/2017,9/14/2017,9/21/2017,9/28/2017,10/5/2017,10/12/2017,10/19/2017,10/26/2017,11/2/2017,11/9/2017,11/16/2017,11/23/2017,11/30/2017,12/7/2017,12/14/2017,12/21/2017,12/28/2017,1/4/2018,1/11/2018,1/18/2018,1/25/2018,2/1/2018,2/8/2018,2/15/2018,2/22/2018,3/1/2018,3/8/2018,3/15/2018,3/22/2018,3/29/2018,4/5/2018,4/12/2018,4/19/2018,4/26/2018,5/3/2018,5/10/2018,5/17/2018,5/24/2018,5/31/2018,6/7/2018,6/14/2018,6/21/2018,6/28/2018,7/5/2018,7/12/2018,7/19/2018,7/26/2018,8/2/2018,8/9/2018,8/16/2018,8/23/2018,8/30/2018,9/6/2018,9/13/2018,9/20/2018,9/27/2018,10/4/2018,10/11/2018,10/18/2018,10/25/2018,11/1/2018,11/8/2018,11/15/2018,11/22/2018,11/29/2018,12/6/2018,12/13/2018,12/20/2018,12/27/2018,1/3/2019,1/10/2019,1/17/2019,1/24/2019,1/31/2019,2/7/2019,2/14/2019,2/21/2019,2/28/2019,3/7/2019,3/14/2019,3/21/2019,3/28/2019,4/4/2019,4/11/2019,4/18/2019,4/25/2019,5/2/2019,5/9/2019,5/16/2019,5/23/2019,5/30/2019,6/6/2019,6/13/2019,6/20/2019,6/27/2019,7/4/2019,7/11/2019,7/18/2019,7/25/2019,8/1/2019,8/8/2019,8/15/2019,8/22/2019,8/29/2019,9/5/2019,9/12/2019,9/19/2019,9/26/2019,10/3/2019,10/10/2019,10/17/2019,10/24/2019,10/31/2019,11/7/2019,11/14/2019,11/21/2019,11/28/2019,12/5/2019,12/12/2019,12/19/2019,12/26/2019,1/2/2020,1/9/2020,1/16/2020,1/23/2020,1/30/2020,2/6/2020,2/13/2020,2/20/2020,2/27/2020,3/5/2020,3/12/2020,3/19/2020,3/26/2020,4/2/2020,4/9/2020,4/16/2020,4/23/2020,4/30/2020,5/7/2020,5/14/2020,5/21/2020,5/28/2020,6/4/2020,6/11/2020,6/18/2020,6/25/2020,7/2/2020,7/9/2020,7/16/2020,7/23/2020,7/30/2020,8/6/2020,8/13/2020,8/20/2020,8/27/2020,9/3/2020,9/10/2020,9/17/2020,9/24/2020,10/1/2020,10/8/2020,10/15/2020,10/22/2020,10/29/2020,11/5/2020,11/12/2020,11/19/2020,11/26/2020,12/3/2020,12/10/2020,12/17/2020,12/24/2020,12/31/2020,1/7/2021,1/14/2021,1/21/2021,1/28/2021,2/4/2021,2/11/2021,2/18/2021,2/25/2021,3/4/2021,3/11/2021,3/18/2021,3/25/2021,4/1/2021,4/8/2021,4/15/2021,4/22/2021,4/29/2021,5/6/2021,5/13/2021,5/20/2021,5/27/2021,6/3/2021,6/10/2021,6/17/2021,6/24/2021,7/1/2021,7/8/2021,7/15/2021,7/22/2021,7/29/2021,8/5/2021,8/12/2021,8/19/2021,8/26/2021,9/2/2021,9/9/2021,9/16/2021,9/23/2021,9/30/2021,10/7/2021,10/14/2021,10/21/2021,10/28/2021,11/4/2021,11/11/2021,11/18/2021,11/25/2021,12/2/2021,12/9/2021,12/16/2021,12/23/2021,12/30/2021,1/6/2022,1/13/2022,1/20/2022,1/27/2022,2/3/2022,2/10/2022,2/17/2022,2/24/2022,3/3/2022,3/10/2022,3/17/2022,3/24/2022,3/31/2022,4/7/2022,4/14/2022,4/21/2022,4/28/2022,5/5/2022,5/12/2022,5/19/2022,5/26/2022,5/26/2022.1,6/2/2022,6/9/2022,6/16/2022,6/23/2022,6/30/2022,7/7/2022,7/14/2022,7/21/2022,7/28/2022,8/4/2022,8/11/2022,8/18/2022,8/25/2022,9/01/2022,9/08/2022,9/15/2022,9/22/2022,09/28/2022,09/29/2022
AA,Materials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"105,996.33","104,013.86","101,899.22","107,053.65","108,507.47","106,128.49","105,071.17","104,542.52","107,846.64","106,128.49","103,220.86","104,013.86","107,846.64","111,547.27","109,300.46","103,881.70","110,357.78","113,529.73","122,252.63","122,516.96","118,287.67","118,684.16","120,534.47","127,407.07","123,574.28","123,838.60","131,768.51","137,848.10","139,169.75","141,284.39","145,910.15","159,523.16","157,937.18","146,042.33","150,668.09","155,690.38","158,994.50","159,391.00","156,747.69","157,408.52","166,395.74","168,378.21","167,849.56","179,215.73","179,480.07","180,273.06","175,515.12","176,043.79","174,854.30","179,480.07","185,030.99","185,163.17","191,110.58","197,454.52","197,983.18","206,441.72","215,825.45","224,680.51","216,618.44","211,464.01","214,503.80","216,089.78","218,997.41","226,002.16","223,358.84","214,107.30","206,573.90","203,005.44","203,401.94","192,960.91","214,635.95","214,371.64","216,354.10","221,244.20","226,266.47","226,266.47","227,852.45","200,362.15","208,556.36","208,424.20","208,688.54","210,142.34","197,851.02","211,992.67","211,199.67","225,605.66","206,838.22","211,464.01","199,701.32","190,053.28","182,387.70","171,285.83","170,228.52","173,664.81","174,589.96","177,761.93","174,325.64","177,365.43","181,198.21","180,273.06","171,814.50","167,585.21","165,206.25","159,787.49","157,540.69","152,914.91","146,703.15","139,962.73","138,905.41","131,636.34","131,900.66","130,975.52","123,045.61","119,344.99","117,098.20","126,481.91","127,274.90","131,504.17","121,327.47","122,384.79","145,513.66","128,200.04","120,137.98","118,287.67","121,591.79","103,353.03","115,776.54","124,367.27","118,816.34","121,195.30","120,930.98","133,750.97","130,446.85","109,300.46","95,687.46","93,704.99","92,515.49","109,829.11","96,876.95","107,317.98","117,230.36","125,160.26","126,746.23","131,372.01","126,481.91","126,614.08","125,292.41",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
AAPL,Information Technology,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,799.43","8,112.86","8,007.71","7,778.00","8,055.71","7,901.86","7,664.57","7,917.86","7,945.43","7,139.71","7,321.57","7,777.57","7,587.86","7,538.14","7,582.14","7,580.71","7,552.86","7,678.00","7,697.00","7,478.29","7,499.14","8,111.00","8,449.71","8,399.86","8,411.71","8,675.29","9,076.86","9,247.86","64,603.00","64,302.00","63,630.00","65,821.00","66,528.00","65,163.00","67,921.00","66,920.00","66,136.00","68,250.00","70,406.00","71,575.00","68,684.00","71,001.00","71,253.00","68,509.00","69,930.00","70,714.00","67,382.00","73,381.00","74,886.00","76,090.00","78,974.00","81,417.00","81,417.00","80,843.00","78,134.00","78,855.00","78,407.00","77,266.00","78,323.00","74,774.00","78,680.00","83,230.00","83,958.00","88,522.00","89,915.00","91,294.00","88,487.00","87,115.00","89,250.00","86,968.00","87,724.00","88,592.00","88,319.00","90,769.00","87,605.00","87,682.00","90,265.00","91,973.00","92,246.00","90,552.00","90,013.00","89,516.00","89,250.00","88,508.00","84,049.00","89,957.00","87,612.00","85,659.00","80,591.00","80,605.00","78,855.00","79,044.00","77,259.00","78,799.00","79,744.00","80,500.00","76,706.00","76,650.00","78,302.00","80,850.00","84,371.00","84,644.00","81,004.00","83,146.00","82,621.00","80,640.00","81,319.00","76,286.00","75,621.00","73,682.00","67,515.00","69,664.00","67,410.00","65,863.00","67,620.00","65,590.00","67,382.00","67,732.00","71,050.00","70,819.00","74,060.00","73,969.00","76,293.00","75,978.00","78,470.00","74,179.00","66,381.00","65,268.00","63,238.00","66,352.88","70,727.10","68,832.31","70,191.77","68,712.56","67,691.20","67,339.01","67,578.51","69,586.00","70,036.80","73,495.32","74,573.03","76,024.06","77,239.33","76,170.10","75,575.30","74,718.50","81,834.89","81,162.19","79,434.43","80,645.28","82,833.31","112,740.25","110,255.46","105,777.06","103,812.33","106,450.40","107,689.66","106,005.04","108,551.34","112,133.57","112,588.61","113,014.60","112,898.42","115,454.39","115,967.52","118,058.77","91,663.87","94,438.10","96,527.70","97,779.10","99,519.41","99,318.87","100,758.38","100,923.10","103,078.77","102,885.42","101,016.20","102,011.68","102,978.51","104,940.83","110,254.83","109,245.02","110,649.61","110,153.42","111,455.02","103,760.52","104,724.14","103,321.86","102,638.71","106,263.04","108,111.14","108,269.35","111,872.10","111,692.33","113,518.86","114,987.69","118,402.59","116,424.39","114,272.94","110,742.52","110,663.10","112,186.45","112,626.85","112,612.41","113,644.83","121,369.87","126,979.56","123,528.56","126,781.96","124,528.35","122,695.03","124,796.47","126,818.20","123,970.38","125,383.42","127,013.85","129,897.89","123,992.12","121,579.09","113,224.06","125,354.44","125,452.18","127,270.33","128,681.21","129,924.82","122,797.68","122,019.52","125,670.36","126,644.88","125,633.99","119,430.47","128,644.84","138,208.30","136,011.98","137,367.37","136,432.85","141,244.18","139,302.13","135,403.42","135,432.62","135,359.61","139,470.05","140,090.63","142,047.28","151,231.88","152,473.04","155,743.87","157,328.17","164,293.28","163,176.23","165,300.81","160,788.82","164,234.87","166,454.36","156,568.87","157,715.12","153,880.88","155,575.11","145,962.81","134,005.18","123,762.79","125,702.06","122,320.60","119,681.24","109,795.90","109,326.84","99,546.51","107,674.61","109,116.81","106,904.51","116,523.81","119,674.24","119,576.23","119,758.25",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
ABBV,Health Care,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"35,874.90","35,020.00","37,512.60","38,583.80","37,790.70","37,512.60","37,667.10","39,943.40","38,027.60","38,614.70","38,686.80","39,644.70","42,003.40","42,848.00","44,496.00","43,589.60","45,567.20","45,309.70","45,567.20","47,596.30","47,987.70","45,886.50","44,805.00","44,444.50","42,291.80","44,423.90","43,496.90","45,093.40","45,649.60","45,567.20","46,607.50","46,411.80","44,506.30","44,207.60","43,898.60","44,815.30","46,041.00","48,822.00","46,350.00","47,390.30",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
ABT,Health Care,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"13,780.82","13,740.51","13,587.94","13,999.60","13,662.79","13,374.90","13,847.03","13,824.00","14,109.00","14,100.36","14,388.24","14,506.27","14,198.24","14,250.06","14,569.61","14,707.79","14,857.49","14,854.61","15,038.85","15,136.73","15,318.09","15,211.58","14,897.79","14,647.33","14,330.67","13,708.85","13,518.84","13,705.97","13,567.78","13,979.45","13,763.54","13,694.45","13,867.18","13,636.88","13,806.72","22,920.72","22,732.93","22,480.88","22,891.07","23,325.96","23,894.28","23,968.41","23,355.61","23,775.67","24,240.21","24,951.85","25,203.90","25,599.25","25,841.40","25,979.78","26,454.21","26,399.84","25,767.27","25,327.44","25,465.82","25,357.09","25,658.55","26,004.49","26,459.15","26,271.35","26,118.15","25,510.30","24,101.84","24,403.30","24,151.26","24,680.05","25,668.44","25,421.34","25,347.21","25,050.69","25,623.96","25,292.85","25,772.22","26,711.18","26,750.72","26,607.40","26,661.77","26,394.90","25,871.06","26,943.46","26,775.43","27,126.31","27,501.90","27,837.95","27,857.72","27,259.74","27,393.17","27,116.42","26,908.86","27,309.16","27,600.73","27,818.18","28,327.20","28,411.21","29,211.81","29,706.00","30,135.95","30,294.09","29,513.27","29,409.48","30,570.84","31,158.93","30,748.75","30,753.69","30,847.59","30,536.25","30,244.67","30,709.22","30,758.64","31,089.74","31,999.06","32,186.86","32,517.97","31,949.64","32,784.83","32,478.43","32,829.31","32,285.69","32,320.29","33,071.46","34,232.82","34,524.39","34,257.53","34,979.05","34,306.95","32,933.09","32,508.08","32,345.00","31,371.44","31,233.06","31,297.31","32,162.15","31,915.05","32,280.75","32,394.42","32,147.32","34,268.10","34,865.50","33,763.40","33,784.00","34,896.40","35,421.70","35,741.00","35,287.80","34,803.70","35,462.90","36,194.20","34,484.40","36,379.60","37,749.50","38,388.10","37,986.40","37,584.70","38,171.80","37,265.40","37,934.90","38,604.40","38,810.40","37,739.20","37,801.00","36,225.10","36,420.80","35,277.50","36,431.10","36,771.00","37,677.40","37,945.20","36,997.60","36,080.90","35,710.10","34,741.90","34,752.20","35,802.80","36,400.20","34,669.80","34,288.70","34,649.20","38,285.10","38,326.30","37,646.50","38,769.20",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
ACAS,Financials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"87,980.00","88,480.00","92,420.00","93,180.00","89,080.00","87,000.00","86,300.00","82,120.00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
